,Unnamed: 0,student_id,email,name,surname,gender,age,programme,year,category_id,Marketing,Finance and Investment,Management Skills,Business Management,Tech,Entrepreneurship,Artificial Intelligence,Crypto,Sport,Economy,Networking,Sustainability,Design,Music,HR,Employment
661,661,662,quiquevidal@edem.es,Quique,Vidal,male,19,BBA in Business Administration,1,"[6, 16, 14, 3]",0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
662,662,663,erasmohuerta@edem.es,Erasmo,Huerta,male,21,Bootcamp Cybersecurity,1,[11],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
663,663,664,artemiolaguna@edem.es,Artemio,Laguna,male,19,BSc in Engineering and Management,2,"[14, 5, 8, 12, 11, 15, 3, 4, 2, 16, 7, 1, 10, 9]",1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1
664,664,665,celiapou@edem.es,Celia,Pou,female,27,Master Marketing and Digital Sales,1,"[8, 4, 11, 1, 6, 2, 16, 3]",1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1
665,665,666,sabasmínguez@edem.es,Sabas,Mínguez,male,19,BBA in Business Administration,3,"[12, 3, 14, 7, 8, 16, 15, 10, 4, 2, 1, 11, 6, 13, 9, 5]",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
666,666,667,maríafernandajordá@edem.es,María Fernanda,Jordá,female,24,Master Marketing and Digital Sales,1,"[7, 2, 3, 8, 10, 13, 6]",0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0
667,667,668,noemímorell@edem.es,Noemí,Morell,female,18,BBA in Business Administration,1,"[8, 7, 15, 13, 1, 10, 14, 6, 11, 5, 9, 16, 12, 3, 4]",1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
668,668,669,bonifaciovalentín@edem.es,Bonifacio,Valentín,male,18,BBA in Business Administration,2,"[15, 14, 1, 4, 9, 12, 7, 16, 10, 5, 6, 11, 2, 13, 3]",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
669,669,670,palmiraribera@edem.es,Palmira,Ribera,female,18,BBA in Business Administration,2,"[10, 13, 14, 5, 8, 3, 7, 15, 1, 6, 9, 2, 4]",1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0
670,670,671,luísvaldés@edem.es,Luís,Valdés,male,18,BBA in Business Administration,2,"[3, 12, 9, 2, 16, 10, 14, 15, 7, 4, 11, 8, 1, 5, 13]",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
671,671,672,alcidestaboada@edem.es,Alcides,Taboada,male,26,Master Finance,1,"[15, 2, 5, 6, 12, 11, 3]",0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0
672,672,673,bernardinofábregas@edem.es,Bernardino,Fábregas,male,20,Bootcamp UX/ UI,1,"[3, 2, 12, 8]",0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
673,673,674,olegarioarjona@edem.es,Olegario,Arjona,male,18,BBA in Business Administration,1,"[3, 9, 12, 7, 14, 15, 10, 16, 13, 5, 4, 1]",1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1
674,674,675,nicodemobermejo@edem.es,Nicodemo,Bermejo,male,19,BBA in Business Administration,3,"[11, 10, 14, 16, 3, 12]",0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1
675,675,676,andrésrosselló@edem.es,Andrés,Rosselló,male,18,BBA in Business Administration,3,"[6, 13, 12, 1, 7]",1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0
676,676,677,inmaculadapoza@edem.es,Inmaculada,Poza,female,26,Master Marketing and Digital Sales,1,"[10, 12, 13, 8, 5, 11, 3, 2, 16, 9]",0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1
677,677,678,anastasioortiz@edem.es,Anastasio,Ortiz,male,31,Bootcamp Data Science,1,[9],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
678,678,679,ligiaariza@edem.es,Ligia,Ariza,female,18,BSc in Engineering and Management,4,[15],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
679,679,680,marianelapino@edem.es,Marianela,Pino,female,18,BSc in Engineering and Management,4,"[16, 9, 13, 1, 10, 8, 4, 12, 11, 15, 7, 6, 14, 3, 5, 2]",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
680,680,681,gilbertoandreu@edem.es,Gilberto,Andreu,male,18,BBA in Business Administration,4,"[7, 1, 3, 14, 15, 11, 6, 12, 13]",1,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0
681,681,682,rebecapagès@edem.es,Rebeca,Pagès,female,19,BSc in Engineering and Management,3,"[10, 6]",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
682,682,683,ángelsancho@edem.es,Ángel,Sancho,male,18,BSc in Engineering and Management,3,"[2, 16, 7]",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
683,683,684,marcelinovarela@edem.es,Marcelino,Varela,male,18,BSc in Engineering and Management,1,"[6, 11, 5, 10, 15, 13]",0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0
684,684,685,gerónimotorrijos@edem.es,Gerónimo,Torrijos,male,19,BSc in Engineering and Management,1,"[15, 12, 10, 6, 1, 2]",1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
685,685,686,felicianajerez@edem.es,Feliciana,Jerez,female,18,BBA in Business Administration,2,"[11, 6, 7, 2, 14, 9, 13, 5, 8, 10]",0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0
686,686,687,jesústovar@edem.es,Jesús,Tovar,male,19,BBA in Business Administration,3,"[9, 6, 16, 7]",0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
687,687,688,leocadioverdú@edem.es,Leocadio,Verdú,male,18,BBA in Business Administration,1,"[7, 10, 1, 2, 15, 11, 9]",1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0
688,688,689,amadorsarmiento@edem.es,Amador,Sarmiento,male,18,BBA in Business Administration,1,"[16, 12, 15]",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
689,689,690,hildapi@edem.es,Hilda,Pi,female,18,BBA in Business Administration,4,"[14, 10, 16, 6, 5, 9, 15, 13, 3, 12]",0,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1
690,690,691,conradobellido@edem.es,Conrado,Bellido,male,18,BBA in Business Administration,4,"[16, 8, 13, 3, 10, 4, 5, 11, 1, 15, 7, 9, 6, 14, 12, 2]",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
691,691,692,luisángelcorbacho@edem.es,Luis Ángel,Corbacho,male,18,BBA in Business Administration,2,"[2, 6, 15, 9, 11, 4, 1, 12, 5, 3, 10, 7, 8, 13]",1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
692,692,693,melchorgrande@edem.es,Melchor,Grande,male,18,BBA in Business Administration,4,"[1, 2, 11, 6, 13, 7, 10, 16, 3, 15, 8]",1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,1
693,693,694,andrésfelipemena@edem.es,Andrés Felipe,Mena,male,26,MBA Junior,1,"[16, 15, 8, 13, 1, 11, 3, 14, 10, 6, 4]",1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1
694,694,695,hectorblasco@edem.es,Hector,Blasco,male,27,Master Marketing and Digital Sales,1,"[15, 13, 14, 7, 12, 1, 9, 5, 6, 10, 16]",1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1
695,695,696,catalinadomingo@edem.es,Catalina,Domingo,female,19,BBA in Business Administration,3,[7],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
696,696,697,herminiocarballo@edem.es,Herminio,Carballo,male,18,BBA in Business Administration,4,"[12, 2, 3, 5, 1, 6, 7, 9, 14, 13, 10]",1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0
697,697,698,gervasiobarriga@edem.es,Gervasio,Barriga,male,24,MBA Junior,1,"[6, 10, 2, 13, 5, 16, 1, 12, 7, 15, 4, 14, 3]",1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
698,698,722,sosimoquevedo@edem.es,Sosimo,Quevedo,male,27,Bootcamp Data Science,1,"[3, 10, 1, 15, 9, 7, 16, 5, 14, 13, 12, 8]",1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1
699,699,699,robertoserrano@edem.es,Roberto,Serrano,male,19,BBA in Business Administration,2,"[10, 4, 9, 5, 3, 2, 6, 1, 15, 14, 8, 13, 7, 11, 16]",1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
700,700,700,carmelitadiéguez@edem.es,Carmelita,Diéguez,female,20,BBA in Business Administration,3,"[11, 15, 8, 12, 9, 5, 6]",0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0
701,701,701,nicodemolarrañaga@edem.es,Nicodemo,Larrañaga,male,18,BBA in Business Administration,4,"[4, 14, 9, 11, 3]",0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
702,702,702,begoñacampos@edem.es,Begoña,Campos,female,24,MBA Junior,1,"[2, 8, 7, 12, 9, 16, 1]",1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1
703,703,703,marcosprats@edem.es,Marcos,Prats,male,26,Master Data Analytics,1,"[2, 11, 14, 10, 16, 6, 8, 1, 12, 5]",1,1,0,0,1,1,0,1,0,1,1,1,0,1,0,1
704,704,704,apolinarbusquets@edem.es,Apolinar,Busquets,male,18,BSc in Engineering and Management,1,"[1, 10, 13, 5, 11, 4, 6, 12, 9, 3]",1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0
705,705,705,ivánsalvador@edem.es,Iván,Salvador,male,18,BSc in Engineering and Management,3,"[11, 13, 8, 16, 2, 5, 3, 10, 15]",0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,1
706,706,706,lupitasaavedra@edem.es,Lupita,Saavedra,female,19,BBA in Business Administration,1,"[1, 10, 9, 14]",1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
707,707,707,rosariocarrillo@edem.es,Rosario,Carrillo,male,23,Master Marketing and Digital Sales,1,"[7, 9, 6, 15]",0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
708,708,708,ricovila@edem.es,Rico,Vila,male,21,BBA in Business Administration,3,"[9, 3, 12, 13, 5, 10, 4, 15, 2, 16, 14]",0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1
709,709,709,herbertoverdugo@edem.es,Herberto,Verdugo,male,18,BBA in Business Administration,1,"[15, 1, 3, 16, 8, 11, 13, 2, 7, 10, 12]",1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1
710,710,710,palomamariscal@edem.es,Paloma,Mariscal,female,19,BSc in Engineering and Management,2,"[13, 3, 12, 10, 16, 11, 8, 6, 5, 15, 2, 14, 1, 9]",1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
711,711,711,modestaalemán@edem.es,Modesta,Alemán,female,19,BBA in Business Administration,4,"[3, 14, 13, 12, 8]",0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0
712,712,712,jonatanmur@edem.es,Jonatan,Mur,male,19,BBA in Business Administration,4,"[15, 5, 11, 14]",0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
713,713,713,solcuervo@edem.es,Sol,Cuervo,female,23,Bootcamp Data Science,1,"[16, 4, 15, 3, 10, 5, 6, 7, 13, 12, 9, 8, 11, 2, 14]",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
714,714,714,corneliobauzà@edem.es,Cornelio,Bauzà,male,19,BBA in Business Administration,2,[3],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
715,715,715,bienvenidasánchez@edem.es,Bienvenida,Sánchez,female,21,BBA in Business Administration,2,"[4, 6, 8, 14, 3, 5, 15, 12, 2, 16, 10, 1, 9, 7, 11, 13]",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
716,716,716,pilimontero@edem.es,Pili,Montero,female,18,BSc in Engineering and Management,1,"[13, 10, 7, 4, 15, 16, 9, 3, 8, 11, 1, 12, 2, 5, 14]",1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
717,717,717,celestinosureda@edem.es,Celestino,Sureda,male,18,BSc in Engineering and Management,1,"[11, 9, 12, 4, 3, 16, 2, 8, 10, 5, 7, 13, 14, 6]",0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
718,718,718,isaacseco@edem.es,Isaac,Seco,male,18,BBA in Business Administration,2,"[15, 3, 5, 7]",0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
719,719,719,abelraya@edem.es,Abel,Raya,male,18,BBA in Business Administration,1,"[4, 11, 14]",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
720,720,720,natanaelharo@edem.es,Natanael,Haro,male,19,BBA in Business Administration,1,"[11, 8, 16, 14, 1, 2, 4, 3, 12, 7, 13, 6, 10]",1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
721,721,721,heribertomariño@edem.es,Heriberto,Mariño,male,19,BSc in Engineering and Management,2,"[13, 10, 15, 8, 4, 12, 6, 5, 9, 11]",0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0
722,722,723,morenabeltrán@edem.es,Morena,Beltrán,female,23,Master Data Analytics,1,[12],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
723,723,724,luiscases@edem.es,Luis,Cases,male,18,BBA in Business Administration,3,"[10, 14, 1, 4]",1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
724,724,725,domingasalas@edem.es,Dominga,Salas,female,41,Bootcamp Data Science,1,"[13, 11, 6, 12, 7, 16, 15, 10, 4, 14, 2, 8, 9, 1]",1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
725,725,726,martiriofigueroa@edem.es,Martirio,Figueroa,female,20,Bootcamp Cybersecurity,1,"[12, 14, 7, 3, 5, 11, 13, 10, 1, 8, 6, 15, 2]",1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0
726,726,727,ovidiomesa@edem.es,Ovidio,Mesa,male,19,BBA in Business Administration,4,"[14, 3, 2, 15, 11, 7, 8, 12, 13, 4, 5, 9, 6, 16, 10, 1]",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
727,727,728,eladiobarragán@edem.es,Eladio,Barragán,male,19,BBA in Business Administration,1,"[14, 10, 1, 15, 8, 4]",1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0
728,728,729,marcelinomendoza@edem.es,Marcelino,Mendoza,male,18,BSc in Engineering and Management,1,"[14, 15, 9, 10, 6, 1, 11, 8, 12]",1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0
729,729,730,guillermoguillén@edem.es,Guillermo,Guillén,male,23,Master Marketing and Digital Sales,1,"[16, 12, 2, 3]",0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
730,730,731,teodosioisern@edem.es,Teodosio,Isern,male,19,BBA in Business Administration,2,"[15, 9, 2, 16, 10, 14, 4, 8, 11]",0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1
731,731,732,raúlmercader@edem.es,Raúl,Mercader,male,19,BBA in Business Administration,4,"[2, 15, 6, 9, 1, 8, 11, 13, 10, 5]",1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0
732,732,733,conradooliva@edem.es,Conrado,Oliva,male,23,MBA Junior,1,"[14, 6, 13, 5, 16, 3, 1, 12, 9, 10, 15]",1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1
733,733,734,consuelabenito@edem.es,Consuela,Benito,female,18,BSc in Engineering and Management,3,"[6, 10, 1, 11, 5, 15, 14, 12, 8, 13, 2, 9, 7, 16, 3, 4]",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
